periodo,producto,fecha_creacion,fecha_ultimo_pago,valor_original,valor_pagado,valor_pendiente,tipo_transaccion,pagada
2025-10,AHORRO,2024-12-01,2025-08-08,11094.66,1305.78,9788.88,TRANSFERENCIA CANAL FISICO,0
2025-10,AHORRO,2025-01-22,2025-02-06,7155.26,7155.26,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-22,2025-03-14,1192.06,1192.06,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-12-26,2025-05-14,30067.68,30067.68,0.0,PAGO APLICACION MOVIL,1
2025-10,AHORRO,2025-02-22,2025-03-24,409.52,361.3,48.22,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-04-14,2025-09-26,749.33,749.33,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-04,2025-05-02,4482.72,4482.72,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-24,2025-03-28,71.25,62.86,8.39,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-11-11,2025-02-24,1485.61,1485.61,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-27,2025-08-10,455.48,455.48,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-19,2025-05-13,4504.72,4504.72,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2024-10-31,2025-10-11,1344.74,1344.74,0.0,RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-03-24,2025-07-10,1172.9,1172.9,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-20,2025-06-24,468.64,468.64,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-01-15,2025-10-07,84.15,84.15,0.0,CARGO MORA TARJETA A,1
2025-10,AHORRO,2024-11-26,2024-12-02,33319.33,33319.33,0.0,COMPRA INTERNACIONAL,1
2025-10,AHORRO,2024-11-05,2025-08-23,3055.75,3055.75,0.0,COMISION SERVICIO BANCARIO B,1
2025-10,AHORRO,2025-06-30,2025-07-24,4266.31,4266.31,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-04-28,2025-08-11,1743.61,1743.61,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-12-16,2025-06-20,4057.37,4057.37,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-28,2025-07-31,1794.26,1794.26,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-21,2025-08-24,1741.04,1741.04,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-29,2025-02-25,7669.14,7669.14,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-04,2025-07-30,1775.1,1775.1,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-16,2025-08-23,13267.4,11705.27,1562.13,PAGO SERVICIO ELECTRONICO,0
2025-10,AHORRO,2024-10-28,2025-10-09,295.41,295.41,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-22,2025-06-07,2304.78,2304.78,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-03-07,2025-08-11,1018.02,1018.02,0.0,TRANSFERENCIA BILLETERA DIGITAL,1
2025-10,AHORRO,2025-05-20,2025-09-04,606.25,606.25,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-05-04,2025-08-10,127.73,127.73,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-06-19,2025-09-15,1506.05,1506.05,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-19,2025-08-05,8489.53,7489.96,999.57,CARGO FISCAL IVA COMISION B,0
2025-10,AHORRO,2025-06-22,2025-08-31,34429.86,29765.17,4664.69,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-03-16,2025-03-21,4813.72,4161.54,652.18,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2024-12-18,2025-05-19,1066.43,1066.43,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-06-26,2025-06-27,5555.81,5555.81,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-19,2025-08-02,431.96,431.96,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-06,2025-10-08,169.86,146.85,23.01,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-10-24,2025-08-13,16193.54,16193.54,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-14,2025-07-28,3522.15,3522.15,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-05,2025-06-06,340.3,340.3,0.0,TRANSFERENCIA CANAL FISICO,1
2025-10,AHORRO,2025-04-07,2025-09-20,31362.62,31362.62,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-05,2025-04-08,915.51,915.51,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-23,2025-10-10,2085.76,2085.76,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-10-27,2025-09-24,651.91,0.0,651.91,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-17,2025-07-13,1497.2,1497.2,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-23,2025-03-10,1414.68,0.0,1414.68,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-13,2025-05-19,985.53,985.53,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-24,2025-09-09,1500.71,1500.71,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-17,2025-03-25,22621.08,19556.29,3064.79,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-05-06,2025-08-21,6272.02,6272.02,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-29,2025-03-31,3377.2,3377.2,0.0,COMISION TRANSFERENCIA EXTERNA A,1
2025-10,AHORRO,2025-01-03,2025-05-24,2361.91,2041.91,320.0,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-03-12,2025-04-19,295161.29,295161.29,0.0,DEBITO ABONO CARTERA,1
2025-10,AHORRO,2024-12-15,2025-03-19,6125.46,2362.48,3762.98,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-01-30,2025-03-16,11033.69,9538.8,1494.89,TRANSFERENCIA CANAL FISICO,0
2025-10,AHORRO,2025-01-04,2025-08-26,6536.64,6536.64,0.0,COMISION RETIRO INTERNACIONAL,1
2025-10,AHORRO,2025-06-07,2025-07-18,16748.29,16748.29,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-01-28,2025-02-02,4598.81,0.0,4598.81,CARGO FISCAL IVA COMISION B,0
2025-10,AHORRO,2025-04-29,2025-08-11,822.86,822.86,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-02-20,2025-03-12,367.86,367.86,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2025-05-20,2025-06-05,4400.04,4400.04,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-03-08,2025-05-15,6804.2,6804.2,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-17,2025-06-08,2562.42,0.0,2562.42,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-07-03,2025-08-28,3135.95,3135.95,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2024-10-18,2025-02-23,302.4,302.4,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2025-05-02,2025-07-18,15989.09,15989.09,0.0,COMISION SERVICIO BANCARIO B,1
2025-10,AHORRO,2025-04-07,2025-09-11,3400.09,3400.09,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-23,2025-07-20,2895.42,2503.14,392.28,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2025-04-11,2025-09-06,2146.52,2146.52,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-01,2025-05-25,779.76,779.76,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-25,2025-08-31,42698.32,0.0,42698.32,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-10-24,2025-04-30,86415.82,86415.82,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-07-09,2025-08-07,24208.8,24208.8,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-22,2025-09-28,1762.79,1762.79,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-12,2025-04-03,3677.32,3677.32,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-17,2025-04-04,8257.43,8257.43,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-12-15,2025-03-29,31116.43,31116.43,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2024-12-18,2025-05-22,1361.85,1361.85,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-01,2025-08-12,531.14,531.14,0.0,PAGO PUNTO EXTERNO,1
2025-10,AHORRO,2024-12-28,2025-01-17,519.03,519.03,0.0,CARGO MORA OBLIGACION,1
2025-10,AHORRO,2025-04-15,2025-05-25,1219.99,292.9,927.09,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2024-11-02,2025-07-08,1396.18,1396.18,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-24,2025-09-17,461.41,461.41,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-22,2025-07-12,609.14,609.14,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-01-17,2025-03-21,6372.71,6372.71,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-03-26,2025-05-19,7240.9,5803.14,1437.76,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-01-29,2025-07-26,10199.16,10199.16,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-01-11,2025-05-12,934.06,807.51,126.55,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2024-12-31,2025-07-21,724.44,0.0,724.44,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2025-04-08,2025-04-29,7870.55,7870.55,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2025-01-23,2025-04-05,2067.03,2067.03,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-03-16,2025-06-29,277.68,277.68,0.0,OPERACION CAMBIO DIVISAS,1
2025-10,AHORRO,2024-12-11,2025-04-14,4914.32,4914.32,0.0,PAGO PLATAFORMA ELECTRONICA,1
2025-10,AHORRO,2025-04-11,2025-10-11,1156.99,432.89,724.1,TRANSFERENCIA BILLETERA A,0
2025-10,AHORRO,2025-01-13,2025-05-11,6452.51,6452.51,0.0,COMISION CANAL TELEFONICO,1
2025-10,AHORRO,2025-05-04,2025-05-21,113.52,0.0,113.52,PAGO PROGRAMADO,0
2025-10,AHORRO,2025-01-01,2025-09-09,781.23,781.23,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2024-10-18,2024-11-13,7411.15,7411.15,0.0,TRANSFERENCIA BANCA MOVIL,1
2025-10,AHORRO,2024-12-26,2025-05-02,1196.41,1196.41,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-06-29,2025-09-02,406.5,406.5,0.0,DEBITO OBLIGACION FINANCIERA,1
2025-10,AHORRO,2024-11-28,2025-03-18,1332.19,1332.19,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-05-16,2025-06-03,1589.69,1374.31,215.38,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2024-11-10,2025-08-23,7362.43,7362.43,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-07,2025-03-11,231.8,231.8,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-03-29,2025-07-08,182.07,0.0,182.07,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-13,2025-10-05,845.95,845.95,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-07-11,2025-08-02,15059.81,15059.81,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-23,2025-05-09,642.31,642.31,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,CORRIENTE,2025-07-04,2025-07-17,73.32,73.32,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-13,2025-05-01,1247.57,1247.57,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-04,2025-09-18,1910.11,1910.11,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-18,2025-06-17,1148.64,1148.64,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-31,2025-06-08,2832.49,2832.49,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-04,2025-06-22,518.64,518.64,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-01-10,2025-01-24,2468.73,547.57,1921.16,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-06-28,2025-09-12,2072.06,2072.06,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-29,2025-04-12,707.36,707.36,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-07-08,2025-08-12,11232.3,11232.3,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-25,2025-07-21,499.57,499.57,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-02,2024-12-16,457.94,457.94,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-27,2025-07-20,16501.43,0.0,16501.43,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2025-04-09,2025-05-31,15528.06,15528.06,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-30,2025-02-07,2980.25,2980.25,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-11-04,2025-06-03,867.01,867.01,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-07,2025-02-12,2113.04,1826.76,286.28,COMISION RETIRO CANAL C,0
2025-10,AHORRO,2025-03-25,2025-05-10,178.68,178.68,0.0,CXC DEPOSITO CANAL,1
2025-10,AHORRO,2025-05-30,2025-08-06,1438.6,1438.6,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-02-02,2025-06-27,1013.27,1013.27,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-14,2025-10-11,1710.05,1710.05,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2024-11-08,2025-01-04,326.5,0.0,326.5,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-02-20,2025-06-11,628.41,628.41,0.0,COMISION CONSIGNACION CANAL B,1
2025-10,AHORRO,2025-02-27,2025-05-26,2033.28,1604.09,429.19,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-03-13,2025-05-19,10426.34,10426.34,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-15,2025-09-18,7434.25,7434.25,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-15,2025-05-19,10640.93,10640.93,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-15,2025-08-07,3075.61,3075.61,0.0,RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-06-01,2025-09-07,1547.27,0.0,1547.27,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-26,2025-08-07,19663.71,19663.71,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-07,2025-05-08,513.82,513.82,0.0,COMISION CONSULTA EXTERNO,1
2025-10,AHORRO,2024-12-30,2025-08-18,4794.64,4794.64,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-25,2025-07-02,5043.03,5043.03,0.0,COMISION RETIRO INTERNACIONAL,1
2025-10,AHORRO,2025-03-16,2025-08-04,2449.07,2117.26,331.81,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-12-26,2025-01-12,116787.28,116787.28,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-10-24,2025-01-24,10730.25,10730.25,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-28,2025-06-08,9829.24,9829.24,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2024-11-02,2025-05-07,411.94,411.94,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-20,2025-03-16,635.13,635.13,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-02-16,2025-08-17,9003.41,7783.59,1219.82,CARGO FISCAL IVA TRASLADO,0
2025-10,AHORRO,2025-06-03,2025-06-09,1185.0,1185.0,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-15,2025-08-10,11115.08,11115.08,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-13,2025-07-11,591.57,591.57,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-05-13,2025-09-15,1807.88,1807.88,0.0,COMPRA ESTABLECIMIENTO A,1
2025-10,AHORRO,2025-05-30,2025-09-29,1675.03,1675.03,0.0,CXC DEPOSITO CANAL,1
2025-10,AHORRO,2025-03-28,2025-09-05,1307.65,1307.65,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-06-08,2025-06-26,1698.03,1698.03,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-24,2024-11-01,28689.28,28689.28,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-07,2025-05-14,1222.95,1222.95,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-16,2025-08-02,7884.76,7884.76,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-04-24,2025-07-17,973.89,973.89,0.0,TRANSFERENCIA BOTON DIGITAL,1
2025-10,AHORRO,2025-06-27,2025-09-15,1189.03,1189.03,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-05-01,2025-05-24,201.65,201.65,0.0,COMISION CONSULTA SALDO,1
2025-10,AHORRO,2025-05-06,2025-08-05,7536.01,7536.01,0.0,CARGO FISCAL IVA A,1
2025-10,AHORRO,2024-11-19,2025-06-25,1966.46,1966.46,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-19,2025-05-02,903.13,903.13,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-11-18,2025-08-24,768.89,768.89,0.0,CARGO FISCAL IVA CANAL VIRTUAL,1
2025-10,AHORRO,2025-04-17,2025-05-15,4533.89,4533.89,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-01-13,2025-09-08,1806.37,1806.37,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-13,2025-02-15,55115.52,47648.26,7467.26,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-02-25,2025-02-28,221.61,221.61,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-01,2025-09-06,2059.92,2059.92,0.0,APERTURA INVERSION VIRTUAL,1
2025-10,AHORRO,2025-02-04,2025-02-18,2037.04,2037.04,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-24,2025-10-02,7011.85,7011.85,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-12,2025-10-11,2351.53,2351.53,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-28,2025-09-05,1825.26,1825.26,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-26,2025-10-12,717.94,620.67,97.27,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-27,2025-07-01,10176.26,10176.26,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-11-18,2024-11-22,6772.0,6772.0,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-20,2025-07-26,640.17,588.86,51.31,COBRO SERVICIO TRANSPORTE,0
2025-10,CORRIENTE,2025-06-29,2025-07-05,2423.66,2423.66,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-17,2025-09-02,2104.82,2104.82,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-21,2025-06-05,3431.03,3431.03,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-01,2025-03-09,2434.64,2104.79,329.85,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2025-06-13,2025-07-30,1356.97,1356.97,0.0,TRANSFERENCIA BANCA MOVIL,1
2025-10,AHORRO,2025-02-03,2025-03-18,5395.87,712.82,4683.05,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-06-03,2025-07-17,317.68,274.64,43.04,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,CORRIENTE,2025-03-18,2025-05-05,998.5,863.22,135.28,TRANSFERENCIA BANCA MOVIL,0
2025-10,AHORRO,2025-04-14,2025-09-22,469.23,469.23,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-07-05,2025-08-21,1262.36,1262.36,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-28,2024-11-04,35398.63,30082.48,5316.15,COMISION TRANSFERENCIA EXTERNA B,0
2025-10,AHORRO,2024-12-16,2025-07-14,3911.37,3911.37,0.0,CARGO FISCAL IVA TRASLADO,1
2025-10,AHORRO,2025-02-04,2025-06-19,4499.97,4499.97,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2025-04-08,2025-05-09,581.34,0.0,581.34,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-10-22,2025-06-09,764.14,764.14,0.0,TRANSFERENCIA CANAL QR,1
2025-10,AHORRO,2024-11-18,2025-05-24,4978.27,4978.27,0.0,ABONO CREDITO MORA,1
2025-10,AHORRO,2025-06-29,2025-08-06,1175.51,1175.51,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-03-28,2025-07-06,1727.56,1727.56,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-01-04,2025-06-26,173.34,149.86,23.48,COMISION CONSULTA SALDO,0
2025-10,AHORRO,2025-07-14,2025-08-08,5352.44,0.0,5352.44,COMISION RETIRO CORRESPONSAL B,0
2025-10,AHORRO,2024-10-13,2025-04-29,1792.66,1792.66,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-02,2025-07-14,12885.39,12885.39,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-05-27,2025-08-14,651.53,651.53,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-11,2025-04-17,1761.76,1761.76,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-25,2025-09-05,11258.18,11258.18,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-03-03,2025-07-17,1842.8,1842.8,0.0,TRANSFERENCIA BILLETERA DIGITAL,1
2025-10,AHORRO,2025-02-26,2025-04-18,683.91,683.91,0.0,COMISION EXPEDICION DOCUMENTO,1
2025-10,AHORRO,2025-06-24,2025-09-21,14989.02,14989.02,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-01-30,2025-08-24,2582.21,2582.21,0.0,PAGO SEGURO FINANCIERO,1
2025-10,CORRIENTE,2025-02-19,2025-02-28,7800.64,7800.64,0.0,CARGO FISCAL IVA COMISION B,1
2025-10,AHORRO,2024-11-29,2025-04-03,13695.26,11839.77,1855.49,COBRO SERVICIO TRANSPORTE,0
2025-10,AHORRO,2025-01-09,2025-08-02,796.02,796.02,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-07,2025-07-11,1111.07,1111.07,0.0,COMISION TRANSFERENCIA EXTERNA B,1
2025-10,AHORRO,2025-06-01,2025-08-17,3764.02,3764.02,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-03-05,2025-10-04,464.05,464.05,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-12-05,2025-10-04,3473.82,3473.82,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-10-22,2025-04-09,1614.46,1614.46,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-25,2025-07-22,748.43,0.0,748.43,CARGO FISCAL TRANSACCIONAL,0
2025-10,AHORRO,2024-10-20,2025-06-10,345.94,345.94,0.0,CARGO FISCAL IVA B,1
2025-10,AHORRO,2025-03-07,2025-07-07,2732.68,2732.68,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-09,2025-06-10,866.82,866.82,0.0,TRANSFERENCIA BILLETERA A,1
2025-10,AHORRO,2025-02-01,2025-09-25,4925.93,4925.93,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2024-11-25,2025-08-25,394.62,394.62,0.0,PAGO SERVICIO ELECTRONICO,1
2025-10,AHORRO,2025-06-08,2025-09-21,376.36,376.36,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-17,2025-04-18,7011.93,7011.93,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2024-10-18,2025-07-22,1181.97,1181.97,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-06-13,2025-07-06,924.53,924.53,0.0,COMISION RETIRO CANAL A,1
2025-10,AHORRO,2024-11-25,2025-06-19,7177.32,7177.32,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-05-30,2025-08-22,2598.95,2598.95,0.0,COBRO SERVICIO TRANSPORTE,1
2025-10,AHORRO,2025-05-22,2025-06-10,24534.37,24534.37,0.0,COMISION RETIRO CORRESPONSAL B,1
2025-10,AHORRO,2025-05-21,2025-09-20,12994.86,12994.86,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-02-01,2025-08-25,1398.74,1398.74,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-06-28,2025-09-19,16753.08,16753.08,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-03-12,2025-07-08,1628.91,1628.91,0.0,CARGO FISCAL TRANSACCIONAL,1
2025-10,AHORRO,2025-04-11,2025-08-12,36930.1,9288.36,27641.74,PAGO SERVICIO ELECTRONICO,0
